subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
147,"00:00:04,870","00:00:04,904",4.87,4.904,147,34,2026-06-09 08:34:38.306,220.0,1/1600.0,1.8,0.0,default,24.0,32.10262,35.209668,2.0,702.582,6007.0
148,"00:00:04,904","00:00:04,937",4.904,4.937,148,33,2026-06-09 08:34:38.339,220.0,1/1600.0,1.8,0.0,default,24.0,32.10262,35.209668,2.0,702.582,5991.0
149,"00:00:04,937","00:00:04,970",4.937,4.97,149,33,2026-06-09 08:34:38.373,230.0,1/1600.0,1.8,0.0,default,24.0,32.10262,35.209668,2.0,702.582,5973.0
150,"00:00:04,970","00:00:05,004",4.97,5.004,150,34,2026-06-09 08:34:38.406,230.0,1/1600.0,1.8,0.0,default,24.0,32.102619,35.209668,2.4,702.982,5955.0
151,"00:00:05,004","00:00:05,037",5.004,5.037,151,33,2026-06-09 08:34:38.439,230.0,1/1600.0,1.8,0.0,default,24.0,32.102619,35.209668,2.4,702.982,5936.0
152,"00:00:05,037","00:00:05,070",5.037,5.07,152,33,2026-06-09 08:34:38.472,230.0,1/1600.0,1.8,0.0,default,24.0,32.102619,35.209668,2.4,702.982,5919.0
153,"00:00:05,070","00:00:05,104",5.07,5.104,153,34,2026-06-09 08:34:38.506,230.0,1/1600.0,1.8,0.0,default,24.0,32.102619,35.209667,2.8,703.382,5902.0
154,"00:00:05,104","00:00:05,137",5.104,5.1370000000000005,154,33,2026-06-09 08:34:38.539,230.0,1/1600.0,1.8,0.0,default,24.0,32.102619,35.209667,2.8,703.382,5885.0
155,"00:00:05,137","00:00:05,171",5.1370000000000005,5.171,155,34,2026-06-09 08:34:38.573,230.0,1/1600.0,1.8,0.0,default,24.0,32.102619,35.209667,2.8,703.382,5868.0
156,"00:00:05,171","00:00:05,204",5.171,5.204,156,33,2026-06-09 08:34:38.606,230.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209667,3.1,703.682,5850.0
157,"00:00:05,204","00:00:05,237",5.204,5.237,157,33,2026-06-09 08:34:38.639,220.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209667,3.1,703.682,5833.0
158,"00:00:05,237","00:00:05,271",5.237,5.271,158,34,2026-06-09 08:34:38.673,220.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209667,3.1,703.682,5815.0
159,"00:00:05,271","00:00:05,304",5.271,5.304,159,33,2026-06-09 08:34:38.706,220.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209667,3.3,703.882,5798.0
160,"00:00:05,304","00:00:05,337",5.304,5.337,160,33,2026-06-09 08:34:38.739,220.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209667,3.3,703.882,5782.0
161,"00:00:05,337","00:00:05,371",5.337,5.371,161,34,2026-06-09 08:34:38.774,220.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209667,3.3,703.882,5767.0
162,"00:00:05,371","00:00:05,404",5.371,5.404,162,33,2026-06-09 08:34:38.806,210.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.6,704.182,5752.0
163,"00:00:05,404","00:00:05,437",5.404,5.437,163,33,2026-06-09 08:34:38.840,210.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.6,704.182,5738.0
164,"00:00:05,437","00:00:05,471",5.437,5.471,164,34,2026-06-09 08:34:38.874,210.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.6,704.182,5724.0
165,"00:00:05,471","00:00:05,504",5.471,5.504,165,33,2026-06-09 08:34:38.906,210.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.8,704.382,5711.0
166,"00:00:05,504","00:00:05,538",5.504,5.538,166,34,2026-06-09 08:34:38.940,200.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.8,704.382,5699.0
167,"00:00:05,538","00:00:05,571",5.538,5.571,167,33,2026-06-09 08:34:38.973,210.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.8,704.382,5688.0
168,"00:00:05,571","00:00:05,604",5.571,5.604,168,33,2026-06-09 08:34:39.006,200.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5678.0
169,"00:00:05,604","00:00:05,638",5.604,5.638,169,34,2026-06-09 08:34:39.040,200.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5668.0
170,"00:00:05,638","00:00:05,671",5.638,5.671,170,33,2026-06-09 08:34:39.073,200.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5659.0
171,"00:00:05,671","00:00:05,704",5.671,5.704,171,33,2026-06-09 08:34:39.107,200.0,1/2000.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5650.0
172,"00:00:05,704","00:00:05,738",5.704,5.7379999999999995,172,34,2026-06-09 08:34:39.140,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5642.0
173,"00:00:05,738","00:00:05,771",5.7379999999999995,5.771,173,33,2026-06-09 08:34:39.174,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5634.0
174,"00:00:05,771","00:00:05,804",5.771,5.804,174,33,2026-06-09 08:34:39.206,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5627.0
175,"00:00:05,804","00:00:05,838",5.804,5.838,175,34,2026-06-09 08:34:39.240,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5620.0
176,"00:00:05,838","00:00:05,871",5.838,5.871,176,33,2026-06-09 08:34:39.273,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,3.9,704.482,5613.0
177,"00:00:05,871","00:00:05,905",5.871,5.905,177,34,2026-06-09 08:34:39.307,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.0,704.582,5607.0
178,"00:00:05,905","00:00:05,938",5.905,5.938,178,33,2026-06-09 08:34:39.340,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.0,704.582,5601.0
179,"00:00:05,938","00:00:05,971",5.938,5.971,179,33,2026-06-09 08:34:39.374,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.0,704.582,5596.0
180,"00:00:05,971","00:00:06,005",5.971,6.005,180,34,2026-06-09 08:34:39.407,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.0,704.582,5591.0
181,"00:00:06,005","00:00:06,038",6.005,6.038,181,33,2026-06-09 08:34:39.440,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.0,704.582,5585.0
182,"00:00:06,038","00:00:06,071",6.038,6.071,182,33,2026-06-09 08:34:39.473,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.0,704.582,5580.0
183,"00:00:06,071","00:00:06,105",6.071,6.105,183,34,2026-06-09 08:34:39.507,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.2,704.782,5574.0
184,"00:00:06,105","00:00:06,138",6.105,6.138,184,33,2026-06-09 08:34:39.541,220.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.2,704.782,5570.0
185,"00:00:06,138","00:00:06,171",6.138,6.171,185,33,2026-06-09 08:34:39.574,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.2,704.782,5566.0
186,"00:00:06,171","00:00:06,205",6.171,6.205,186,34,2026-06-09 08:34:39.607,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.3,704.882,5562.0
187,"00:00:06,205","00:00:06,238",6.205,6.2379999999999995,187,33,2026-06-09 08:34:39.640,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.3,704.882,5557.0
188,"00:00:06,238","00:00:06,272",6.2379999999999995,6.272,188,34,2026-06-09 08:34:39.674,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.3,704.882,5553.0
189,"00:00:06,272","00:00:06,305",6.272,6.305,189,33,2026-06-09 08:34:39.709,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.6,705.182,5550.0
190,"00:00:06,305","00:00:06,338",6.305,6.338,190,33,2026-06-09 08:34:39.740,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.6,705.182,5546.0
191,"00:00:06,338","00:00:06,372",6.338,6.372,191,34,2026-06-09 08:34:39.774,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.6,705.182,5543.0
192,"00:00:06,372","00:00:06,405",6.372,6.405,192,33,2026-06-09 08:34:39.807,220.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.9,705.482,5541.0
193,"00:00:06,405","00:00:06,438",6.405,6.438,193,33,2026-06-09 08:34:39.841,220.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.9,705.482,5540.0
194,"00:00:06,438","00:00:06,472",6.438,6.4719999999999995,194,34,2026-06-09 08:34:39.874,220.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,4.9,705.482,5538.0
195,"00:00:06,472","00:00:06,505",6.4719999999999995,6.505,195,33,2026-06-09 08:34:39.907,220.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,5.3,705.882,5536.0
196,"00:00:06,505","00:00:06,538",6.505,6.538,196,33,2026-06-09 08:34:39.941,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,5.3,705.882,5535.0
197,"00:00:06,538","00:00:06,572",6.538,6.572,197,34,2026-06-09 08:34:39.974,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,5.3,705.882,5533.0
198,"00:00:06,572","00:00:06,605",6.572,6.605,198,33,2026-06-09 08:34:40.007,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,5.8,706.382,5532.0
199,"00:00:06,605","00:00:06,639",6.605,6.639,199,34,2026-06-09 08:34:40.041,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,5.8,706.382,5530.0
200,"00:00:06,639","00:00:06,672",6.639,6.672,200,33,2026-06-09 08:34:40.074,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,5.8,706.382,5529.0
201,"00:00:06,672","00:00:06,705",6.672,6.705,201,33,2026-06-09 08:34:40.108,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,6.3,706.882,5528.0
202,"00:00:06,705","00:00:06,739",6.705,6.739,202,34,2026-06-09 08:34:40.141,210.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,6.3,706.882,5526.0
203,"00:00:06,739","00:00:06,772",6.739,6.772,203,33,2026-06-09 08:34:40.174,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,6.3,706.882,5524.0
204,"00:00:06,772","00:00:06,805",6.772,6.805,204,33,2026-06-09 08:34:40.207,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,6.9,707.482,5521.0
205,"00:00:06,805","00:00:06,839",6.805,6.839,205,34,2026-06-09 08:34:40.241,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,6.9,707.482,5519.0
206,"00:00:06,839","00:00:06,872",6.839,6.872,206,33,2026-06-09 08:34:40.275,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,6.9,707.482,5515.0
207,"00:00:06,872","00:00:06,905",6.872,6.905,207,33,2026-06-09 08:34:40.308,200.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,7.4,707.982,5511.0
208,"00:00:06,905","00:00:06,939",6.905,6.939,208,34,2026-06-09 08:34:40.341,190.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,7.4,707.982,5507.0
209,"00:00:06,939","00:00:06,972",6.939,6.9719999999999995,209,33,2026-06-09 08:34:40.374,190.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,7.4,707.982,5503.0
210,"00:00:06,972","00:00:07,006",6.9719999999999995,7.006,210,34,2026-06-09 08:34:40.408,190.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,7.9,708.482,5498.0
211,"00:00:07,006","00:00:07,039",7.006,7.039,211,33,2026-06-09 08:34:40.441,180.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,7.9,708.482,5493.0
212,"00:00:07,039","00:00:07,072",7.039,7.072,212,33,2026-06-09 08:34:40.474,180.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,7.9,708.482,5489.0
213,"00:00:07,072","00:00:07,106",7.072,7.106,213,34,2026-06-09 08:34:40.508,180.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,8.3,708.882,5483.0
214,"00:00:07,106","00:00:07,139",7.106,7.139,214,33,2026-06-09 08:34:40.541,180.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,8.3,708.882,5479.0
215,"00:00:07,139","00:00:07,172",7.139,7.172,215,33,2026-06-09 08:34:40.575,180.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,8.3,708.882,5474.0
216,"00:00:07,172","00:00:07,206",7.172,7.206,216,34,2026-06-09 08:34:40.608,180.0,1/2500.0,1.8,0.0,default,24.0,32.102619,35.209666,8.7,709.282,5469.0
217,"00:00:07,206","00:00:07,239",7.206,7.239,217,33,2026-06-09 08:34:40.641,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,8.7,709.282,5465.0
218,"00:00:07,239","00:00:07,272",7.239,7.272,218,33,2026-06-09 08:34:40.675,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,8.7,709.282,5461.0
219,"00:00:07,272","00:00:07,306",7.272,7.306,219,34,2026-06-09 08:34:40.708,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,9.0,709.582,5458.0
220,"00:00:07,306","00:00:07,339",7.306,7.339,220,33,2026-06-09 08:34:40.741,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,9.0,709.582,5454.0
221,"00:00:07,339","00:00:07,373",7.339,7.373,221,34,2026-06-09 08:34:40.775,160.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,9.0,709.582,5451.0
222,"00:00:07,373","00:00:07,406",7.373,7.406,222,33,2026-06-09 08:34:40.808,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,9.3,709.882,5448.0
223,"00:00:07,406","00:00:07,439",7.406,7.439,223,33,2026-06-09 08:34:40.841,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,9.3,709.882,5445.0
224,"00:00:07,439","00:00:07,473",7.439,7.473,224,34,2026-06-09 08:34:40.875,170.0,1/3200.0,1.8,0.0,default,24.0,32.102619,35.209666,9.3,709.882,5442.0
225,"00:00:07,473","00:00:07,506",7.473,7.506,225,33,2026-06-09 08:34:40.908,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.5,710.082,5440.0
226,"00:00:07,506","00:00:07,539",7.506,7.539,226,33,2026-06-09 08:34:40.942,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.5,710.082,5437.0
227,"00:00:07,539","00:00:07,573",7.539,7.573,227,34,2026-06-09 08:34:40.976,160.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.5,710.082,5434.0
228,"00:00:07,573","00:00:07,606",7.573,7.606,228,33,2026-06-09 08:34:41.009,160.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.6,710.182,5432.0
229,"00:00:07,606","00:00:07,639",7.606,7.639,229,33,2026-06-09 08:34:41.042,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.6,710.182,5430.0
230,"00:00:07,639","00:00:07,673",7.639,7.673,230,34,2026-06-09 08:34:41.075,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.6,710.182,5429.0
231,"00:00:07,673","00:00:07,706",7.673,7.7059999999999995,231,33,2026-06-09 08:34:41.108,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.7,710.282,5429.0
232,"00:00:07,706","00:00:07,740",7.7059999999999995,7.74,232,34,2026-06-09 08:34:41.142,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.7,710.282,5428.0
233,"00:00:07,740","00:00:07,773",7.74,7.773,233,33,2026-06-09 08:34:41.175,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.7,710.282,5428.0
234,"00:00:07,773","00:00:07,806",7.773,7.806,234,33,2026-06-09 08:34:41.208,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5427.0
235,"00:00:07,806","00:00:07,840",7.806,7.84,235,34,2026-06-09 08:34:41.242,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5426.0
236,"00:00:07,840","00:00:07,873",7.84,7.873,236,33,2026-06-09 08:34:41.275,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5426.0
237,"00:00:07,873","00:00:07,906",7.873,7.906,237,33,2026-06-09 08:34:41.308,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5425.0
238,"00:00:07,906","00:00:07,940",7.906,7.9399999999999995,238,34,2026-06-09 08:34:41.342,170.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5425.0
239,"00:00:07,940","00:00:07,973",7.9399999999999995,7.973,239,33,2026-06-09 08:34:41.375,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5424.0
240,"00:00:07,973","00:00:08,006",7.973,8.006,240,33,2026-06-09 08:34:41.409,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5423.0
241,"00:00:08,006","00:00:08,040",8.006,8.04,241,34,2026-06-09 08:34:41.442,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5423.0
242,"00:00:08,040","00:00:08,073",8.04,8.073,242,33,2026-06-09 08:34:41.475,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5422.0
243,"00:00:08,073","00:00:08,107",8.073,8.107,243,34,2026-06-09 08:34:41.510,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5421.0
244,"00:00:08,107","00:00:08,140",8.107,8.14,244,33,2026-06-09 08:34:41.542,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5421.0
245,"00:00:08,140","00:00:08,173",8.14,8.173,245,33,2026-06-09 08:34:41.576,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5420.0
246,"00:00:08,173","00:00:08,207",8.173,8.207,246,34,2026-06-09 08:34:41.609,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5420.0
247,"00:00:08,207","00:00:08,240",8.207,8.24,247,33,2026-06-09 08:34:41.642,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5419.0
248,"00:00:08,240","00:00:08,273",8.24,8.273,248,33,2026-06-09 08:34:41.676,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5418.0
249,"00:00:08,273","00:00:08,307",8.273,8.307,249,34,2026-06-09 08:34:41.710,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5418.0
250,"00:00:08,307","00:00:08,340",8.307,8.34,250,33,2026-06-09 08:34:41.742,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5417.0
251,"00:00:08,340","00:00:08,373",8.34,8.373,251,33,2026-06-09 08:34:41.776,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5417.0
252,"00:00:08,373","00:00:08,407",8.373,8.407,252,34,2026-06-09 08:34:41.809,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5416.0
253,"00:00:08,407","00:00:08,440",8.407,8.44,253,33,2026-06-09 08:34:41.842,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5416.0
254,"00:00:08,440","00:00:08,474",8.44,8.474,254,34,2026-06-09 08:34:41.876,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,9.8,710.382,5416.0
255,"00:00:08,474","00:00:08,507",8.474,8.507,255,33,2026-06-09 08:34:41.909,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209665,9.9,710.482,5416.0
256,"00:00:08,507","00:00:08,540",8.507,8.54,256,33,2026-06-09 08:34:41.943,180.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209665,9.9,710.482,5416.0
257,"00:00:08,540","00:00:08,574",8.54,8.574,257,34,2026-06-09 08:34:41.976,190.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209665,9.9,710.482,5416.0
258,"00:00:08,574","00:00:08,607",8.574,8.607,258,33,2026-06-09 08:34:42.010,190.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,10.0,710.582,5416.0
259,"00:00:08,607","00:00:08,640",8.607,8.64,259,33,2026-06-09 08:34:42.043,190.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,10.0,710.582,5416.0
260,"00:00:08,640","00:00:08,674",8.64,8.674,260,34,2026-06-09 08:34:42.076,190.0,1/3200.0,1.8,0.0,default,24.0,32.102618,35.209666,10.0,710.582,5416.0
261,"00:00:08,674","00:00:08,707",8.674,8.707,261,33,2026-06-09 08:34:42.110,190.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,10.2,710.782,5416.0
262,"00:00:08,707","00:00:08,740",8.707,8.74,262,33,2026-06-09 08:34:42.143,190.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,10.2,710.782,5416.0
263,"00:00:08,740","00:00:08,774",8.74,8.774000000000001,263,34,2026-06-09 08:34:42.176,190.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,10.2,710.782,5415.0
264,"00:00:08,774","00:00:08,807",8.774000000000001,8.807,264,33,2026-06-09 08:34:42.209,180.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,10.5,711.082,5415.0
265,"00:00:08,807","00:00:08,841",8.807,8.841,265,34,2026-06-09 08:34:42.243,180.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,10.5,711.082,5415.0
266,"00:00:08,841","00:00:08,874",8.841,8.874,266,33,2026-06-09 08:34:42.276,180.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,10.5,711.082,5415.0
267,"00:00:08,874","00:00:08,907",8.874,8.907,267,33,2026-06-09 08:34:42.310,180.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,10.8,711.382,5415.0
268,"00:00:08,907","00:00:08,941",8.907,8.941,268,34,2026-06-09 08:34:42.343,180.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,10.8,711.382,5415.0
269,"00:00:08,941","00:00:08,974",8.941,8.974,269,33,2026-06-09 08:34:42.377,180.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,10.8,711.382,5415.0
270,"00:00:08,974","00:00:09,007",8.974,9.007,270,33,2026-06-09 08:34:42.410,180.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,11.2,711.782,5415.0
271,"00:00:09,007","00:00:09,041",9.007,9.041,271,34,2026-06-09 08:34:42.443,190.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,11.2,711.782,5415.0
272,"00:00:09,041","00:00:09,074",9.041,9.074,272,33,2026-06-09 08:34:42.477,190.0,1/4000.0,1.8,0.0,default,24.0,32.102618,35.209666,11.2,711.782,5415.0
273,"00:00:09,074","00:00:09,107",9.074,9.107,273,33,2026-06-09 08:34:42.509,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,11.6,712.182,5415.0
274,"00:00:09,107","00:00:09,141",9.107,9.141,274,34,2026-06-09 08:34:42.543,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,11.6,712.182,5414.0
275,"00:00:09,141","00:00:09,174",9.141,9.174,275,33,2026-06-09 08:34:42.577,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,11.6,712.182,5414.0
276,"00:00:09,174","00:00:09,208",9.174,9.208,276,34,2026-06-09 08:34:42.610,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,11.9,712.482,5413.0
277,"00:00:09,208","00:00:09,241",9.208,9.241,277,33,2026-06-09 08:34:42.643,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,11.9,712.482,5412.0
278,"00:00:09,241","00:00:09,274",9.241,9.274000000000001,278,33,2026-06-09 08:34:42.677,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,11.9,712.482,5410.0
279,"00:00:09,274","00:00:09,308",9.274000000000001,9.308,279,34,2026-06-09 08:34:42.710,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.2,712.782,5408.0
280,"00:00:09,308","00:00:09,341",9.308,9.341,280,33,2026-06-09 08:34:42.743,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.2,712.782,5407.0
281,"00:00:09,341","00:00:09,374",9.341,9.374,281,33,2026-06-09 08:34:42.777,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.2,712.782,5405.0
282,"00:00:09,374","00:00:09,408",9.374,9.408,282,34,2026-06-09 08:34:42.810,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.5,713.082,5403.0
283,"00:00:09,408","00:00:09,441",9.408,9.441,283,33,2026-06-09 08:34:42.843,190.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.5,713.082,5401.0
284,"00:00:09,441","00:00:09,474",9.441,9.474,284,33,2026-06-09 08:34:42.877,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.5,713.082,5399.0
285,"00:00:09,474","00:00:09,508",9.474,9.508,285,34,2026-06-09 08:34:42.910,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.6,713.182,5396.0
286,"00:00:09,508","00:00:09,541",9.508,9.541,286,33,2026-06-09 08:34:42.944,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.6,713.182,5394.0
287,"00:00:09,541","00:00:09,575",9.541,9.575,287,34,2026-06-09 08:34:42.977,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.6,713.182,5392.0
288,"00:00:09,575","00:00:09,608",9.575,9.608,288,33,2026-06-09 08:34:43.010,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.8,713.382,5389.0
289,"00:00:09,608","00:00:09,641",9.608,9.641,289,33,2026-06-09 08:34:43.043,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.8,713.382,5386.0
290,"00:00:09,641","00:00:09,675",9.641,9.675,290,34,2026-06-09 08:34:43.077,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.8,713.382,5384.0
291,"00:00:09,675","00:00:09,708",9.675,9.708,291,33,2026-06-09 08:34:43.110,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.8,713.382,5381.0
292,"00:00:09,708","00:00:09,741",9.708,9.741,292,33,2026-06-09 08:34:43.143,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.8,713.382,5378.0
293,"00:00:09,741","00:00:09,775",9.741,9.775,293,34,2026-06-09 08:34:43.178,200.0,1/4000.0,1.8,0.0,default,24.0,32.102619,35.209666,12.8,713.382,5375.0
